date,sales_usd,product_description,client_name,sales_agent_name
43591,128120.836,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43591,790543.8435,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43591,994194.9659,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43592,124450.5174,Producto H,Pescaditos SA de CV,Raul Jimenez
43592,444760.0726,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43592,560901.3432,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43593,278184.1163,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43593,460113.4642,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43593,2511004.566,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43594,305791.7341,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43594,398510.1427,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43595,223804.4041,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43595,353830.9865,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43595,392006.5526,Producto H,Pescaditos SA de CV,Raul Jimenez
43595,550568.6521,Producto E,Pescaditos SA de CV,Raul Jimenez
43598,77806.91263,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43599,321642.002,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43599,1199333.234,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43599,2941885.78,Producto E,Quesillos S.C.,Raul Jimenez
43600,167858.0192,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43600,218647.8403,Producto H,Pescaditos SA de CV,Raul Jimenez
43600,825409.8662,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43601,263609.644,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43601,279519.2502,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43601,1363854.008,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43601,2809574.579,Producto E,Pescaditos SA de CV,Raul Jimenez
43602,185985.3721,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43602,240028.7192,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43602,316783.2682,Producto H,Pescaditos SA de CV,Raul Jimenez
43602,495379.7362,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43602,792062.3432,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43603,119400.2199,Producto H,Pescaditos SA de CV,Raul Jimenez
43605,239224.0083,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43605,919981.0281,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43605,1855824.107,Producto H,Pescaditos SA de CV,Raul Jimenez
43606,352472.0992,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43606,378205.3748,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43606,423220.7327,Producto H,Pescaditos SA de CV,Raul Jimenez
43606,1091399.461,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43607,150455.1761,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43607,426935.5395,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43608,491572.9089,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43608,1058592.703,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43608,1237346.738,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43609,136070.8847,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43609,591157.4836,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43609,786855.2156,Producto H,Pescaditos SA de CV,Raul Jimenez
43609,1602337.692,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43610,79715.89626,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43610,878276.6116,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43612,311803.7361,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43612,481768.5315,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43612,803151.7584,Producto H,Pescaditos SA de CV,Raul Jimenez
43613,277470.1321,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43613,395681.5087,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43613,448406.4542,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43613,1130713.438,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43614,118929.5386,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43614,301927.363,Producto H,Pescaditos SA de CV,Raul Jimenez
43614,957842.5557,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43615,715433.5281,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43615,1289553.936,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43616,123346.1542,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43616,1026350.403,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43617,104054.3546,Producto H,Pescaditos SA de CV,Raul Jimenez
43617,951099.241,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43617,1466778.412,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43619,816592.922,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43620,124567.4078,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43620,325992.9341,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43620,359270.6668,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43620,676284.6982,Producto H,Pescaditos SA de CV,Raul Jimenez
43621,367004.1392,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43621,1147800.464,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43622,182956.9935,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43622,761017.8349,Producto H,Pescaditos SA de CV,Raul Jimenez
43622,1803834.835,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43623,33869.27965,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43623,554258.644,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43623,728722.7155,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43624,179150.1542,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43624,714990.5433,Producto H,Pescaditos SA de CV,Raul Jimenez
43624,1298532.144,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43626,41894.14512,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43626,641600.7016,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43626,1536138.941,Producto H,Pescaditos SA de CV,Raul Jimenez
43627,514981.8086,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43627,1490417.452,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43627,1813931.494,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43628,188723.8112,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43628,216884.8112,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43628,297673.6048,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43628,3218528.891,Producto E,Pescaditos SA de CV,Raul Jimenez
43629,394157.7954,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43629,505192.2388,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43630,730435.2143,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43630,849402.6139,Producto E,Quesillos S.C.,Raul Jimenez
43630,887668.5204,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43631,153718.7408,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43631,248607.0164,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43631,385189.2321,Producto H,Pescaditos SA de CV,Raul Jimenez
43633,1538736.248,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43634,203522.4921,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43634,289929.1714,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43634,1015826.885,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43635,90948.41191,Producto H,Pescaditos SA de CV,Raul Jimenez
43635,180109.1429,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43635,332684.209,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43636,218491.1794,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43636,436366.2108,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43636,721529.08,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43637,365147.4526,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43637,991106.8653,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43638,402308.5924,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43638,420711.0727,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43640,122186.9635,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43640,358424.1479,Producto H,Pescaditos SA de CV,Raul Jimenez
43640,411326.5735,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43641,383623.954,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43641,533323.3294,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43641,738214.7019,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43642,187380.589,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43642,350735.5853,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43642,1147153.411,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43643,740415.5764,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43643,1513515.792,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43643,2660438.844,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43644,483380.4876,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43644,590991.9291,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43644,2551065.226,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43645,102360.5928,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43645,202860.074,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43647,745795.7027,Producto H,Pescaditos SA de CV,Raul Jimenez
43647,1420399.893,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43648,355849.8606,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43648,502504.3406,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43648,782262.0695,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43648,820428.3146,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43648,1912211.301,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43649,245848.6742,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43650,323237.8635,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43650,588526.9788,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43650,613725.9507,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43651,528314.3689,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43651,993789.6517,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43651,1231703.681,Producto H,Pescaditos SA de CV,Raul Jimenez
43651,2626645.91,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43652,1124374.504,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43654,178923.4958,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43654,472609.3595,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43655,225136.4177,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43655,273895.142,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43655,296712.231,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43655,388567.1189,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43655,457731.8864,Producto H,Pescaditos SA de CV,Raul Jimenez
43656,22202.1905,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43656,279240.6339,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43656,406267.1018,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43656,688046.9913,Producto H,Pescaditos SA de CV,Raul Jimenez
43657,136558.5991,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43657,617961.6434,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43657,4229961.649,Producto E,Pescaditos SA de CV,Raul Jimenez
43658,109761.4888,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43659,252929.6021,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43659,304888.8332,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43659,342783.2215,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43659,870917.2059,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43659,1087326.449,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43659,2469532.089,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43661,442527.0165,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43661,1333998.618,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43662,118207.5726,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43662,242669.4245,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43662,383930.9136,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43663,545198.4018,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43663,818627.6758,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43664,230873.0261,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43664,793060.1959,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43665,45148.02513,Producto C,Pescaditos SA de CV,Raul Jimenez
43665,70256.59496,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43665,533917.8755,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43665,548331.7831,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43665,695142.9027,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43666,1434358.986,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43668,332293.9208,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43668,415940.8431,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43668,683964.8032,Producto H,Pescaditos SA de CV,Raul Jimenez
43668,1302617.146,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43669,157698.0539,Producto C,Pescaditos SA de CV,Raul Jimenez
43669,385964.217,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43669,647792.1582,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43670,-5523.31448,Producto F,Pescaditos SA de CV,Raul Jimenez
43670,92967.01477,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43670,217412.1748,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43670,217832.8137,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43670,467395.4894,Producto H,Pescaditos SA de CV,Raul Jimenez
43670,531514.8965,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43670,1801422.411,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43671,194140.9529,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43671,660607.0323,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43671,2425797.252,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43672,480755.1047,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43672,593397.1167,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43672,846223.6075,Producto H,Pescaditos SA de CV,Raul Jimenez
43673,170513.7341,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43673,349918.8717,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43675,370183.9089,Producto H,Pescaditos SA de CV,Raul Jimenez
43676,215713.8704,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43676,219793.2257,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43677,72833.17071,Producto H,Pescaditos SA de CV,Raul Jimenez
43677,327773.5708,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43677,774684.4154,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43678,1825991.715,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43679,129318.2644,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43679,187422.0247,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43679,426870.7081,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43679,528616.3636,Producto G,Quesillos S.C.,Raul Jimenez
43679,629695.3367,Producto H,Pescaditos SA de CV,Raul Jimenez
43680,1386766.714,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43682,2200940.143,Producto H,Pescaditos SA de CV,Raul Jimenez
43683,116001.9048,Producto C,Pescaditos SA de CV,Raul Jimenez
43683,1629494.377,Producto F,Arbolitos Unidos de México S.A. de C.V.,Raul Jimenez
43684,260527.8499,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43684,469390.8149,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43684,677855.2459,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43685,2725851.882,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43685,3053589.299,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43687,183217.309,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43687,316201.6902,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43689,15633.32484,Producto H,Pescaditos SA de CV,Raul Jimenez
43689,44271.34306,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43690,345225.271,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43690,754707.4638,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43691,754342.9469,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43691,1271473.066,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43692,376341.6808,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43692,523819.9099,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43693,416166.2514,Producto E,Pescaditos SA de CV,Raul Jimenez
43693,604632.4131,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43693,652106.829,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43693,974625.0373,Producto H,Pescaditos SA de CV,Raul Jimenez
43693,1559645.805,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43696,1103185.865,Producto H,Pescaditos SA de CV,Raul Jimenez
43697,188846.2691,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43697,238587.4522,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43697,1874709.918,Producto H,Pescaditos SA de CV,Raul Jimenez
43698,194832.0132,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43698,320840.343,Producto H,Pescaditos SA de CV,Raul Jimenez
43698,341807.0317,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43699,1058530.669,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43699,1354488.158,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43700,216091.3714,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43700,614278.7167,Producto H,Pescaditos SA de CV,Raul Jimenez
43700,1045805.386,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43701,213124.2142,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43701,588224.8311,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43703,128260.4732,Producto C,Pescaditos SA de CV,Raul Jimenez
43703,293035.8466,Producto H,Pescaditos SA de CV,Raul Jimenez
43704,522272.3954,Producto H,Pescaditos SA de CV,Raul Jimenez
